0 0.00915911050082865 1.0137408392244e-06 0.00917461952087698
0.000977517106549365 0.00915961963076389 1.02241846699352e-06 0.00917454789422972
0.00195503421309873 0.00916013256539405 1.02897269621538e-06 0.00917447900382415
0.00293255131964809 0.00916064826265936 1.03348212748128e-06 0.00917441285221077
0.00391006842619746 0.00916116571985295 1.03602554810123e-06 0.00917434943713263
0.00488758553274682 0.00916168397367742 1.0366817851104e-06 0.00917428875172679
0.00586510263929619 0.00916220210023062 1.03552957024522e-06 0.00917423078472845
0.00684261974584555 0.00916271921492516 1.03264740880515e-06 0.00917417552068456
0.00782013685239492 0.00916323447234312 1.02811345377429e-06 0.00917412294014887
0.00879765395894428 0.00916374706603027 1.02200538711766e-06 0.00917407301989157
0.00977517106549365 0.00916425622823167 1.0144003059348e-06 0.00917402573309521
0.010752688172043 0.00916476122957238 1.00537461537875e-06 0.00917398104955382
0.0117302052785924 0.00916526137868569 9.95003926917981e-07 0.00917393893586736
0.0127077223851417 0.00916575602179193 9.83362961688022e-07 0.00917389935563888
0.0136852394916911 0.0091662445422309 9.70525461781169e-07 0.00917386226965397
0.0146627565982405 0.00916672635994961 9.56564099846569e-07 0.00917382763607494
0.0156402737047898 0.00916720093094929 9.41550408081054e-07 0.00917379541062296
0.0166177908113392 0.0091676677466949 9.25554696482034e-07 0.00917376554675772
0.0175953079178886 0.00916812633348693 9.0864598650299e-07 0.00917373799584931
0.0185728250244379 0.00916857625180077 8.90891946003086e-07 0.00917371270735215
0.0195503421309873 0.00916901709559591 8.72358834096837e-07 0.00917368962897612
0.0205278592375367 0.00916944849159664 8.53111442190857e-07 0.00917366870684552
0.021505376344086 0.00916987009854647 8.33213048484667e-07 0.00917364988565923
0.0224828934506354 0.00917028160643982 8.12725370179929e-07 0.00917363310885021
0.0234604105571848 0.00917068273573182 7.91708528041779e-07 0.00917361831872969
0.0244379276637341 0.00917107323653049 7.70221006070413e-07 0.00917360545663916
0.0254154447702835 0.00917145288777049 7.483196231956e-07 0.00917359446309235
0.0263929618768328 0.00917182149637373 7.2605950398371e-07 0.0091735852779082
0.0273704789833822 0.00917217889639661 7.03494059523229e-07 0.00917357784034133
0.0283479960899316 0.00917252494816791 6.80674964360526e-07 0.00917357208922391
0.0293255131964809 0.00917285953741634 6.5765214264245e-07 0.00917356796307266
0.0303030303030303 0.00917318257439272 6.34473755485262e-07 0.0091735654002179
0.0312805474095797 0.0091734939929866 6.11186197405447e-07 0.00917356433890884
0.032258064516129 0.00917379374984098 5.87834084960252e-07 0.00917356471743288
0.0332355816226784 0.00917408182346241 5.64460258198297e-07 0.00917356647421588
0.0342130987292278 0.00917435821333401 5.41105781997264e-07 0.00917356954791618
0.0351906158357771 0.00917462293902883 5.17809953094403e-07 0.00917357387753056
0.0361681329423265 0.00917487603932673 4.94610303478299e-07 0.00917357940247994
0.0371456500488759 0.00917511757133521 4.71542613355441e-07 0.00917358606269109
0.0381231671554252 0.00917534760961598 4.48640921237422e-07 0.00917359379868279
0.0391006842619746 0.00917556624531825 4.25937542680721e-07 0.00917360255164517
0.0400782013685239 0.00917577358532146 4.03463084672553e-07 0.0091736122635079
0.0410557184750733 0.00917596975138542 3.81246466371436e-07 0.00917362287701252
0.0420332355816227 0.00917615487931242 3.59314941027807e-07 0.00917363433577322
0.043010752688172 0.00917632911811925 3.37694118737308e-07 0.00917364658433564
0.0439882697947214 0.0091764926292231 3.16407994795705e-07 0.00917365956823857
0.0449657869012708 0.00917664558563956 2.95478972041916e-07 0.00917367323406154
0.0459433040078201 0.00917678817119416 2.74927892929353e-07 0.00917368752947025
0.0469208211143695 0.00917692057975053 2.54774071633494e-07 0.00917370240326328
0.0478983382209189 0.00917704301445198 2.35035318764095e-07 0.00917371780541602
0.0488758553274682 0.00917715568698008 2.15727982380131e-07 0.00917373368711023
0.0498533724340176 0.00917725881683028 1.96866975131276e-07 0.00917375000076909
0.050830889540567 0.00917735263060387 1.78465814328066e-07 0.00917376670008759
0.0518084066471163 0.0091774373613189 1.6053665495867e-07 0.00917378374005755
0.0527859237536657 0.00917751324773776 1.43090326289608e-07 0.00917380107699076
0.0537634408602151 0.00917758053371433 1.26136370800535e-07 0.00917381866853383
0.0547409579667644 0.00917763946755973 1.09683081729942e-07 0.0091738364736885
0.0557184750733138 0.00917769030142704 9.37375398714618e-08 0.00917385445283227
0.0566959921798631 0.00917773329071589 7.83056576399675e-08 0.00917387256771209
0.0576735092864125 0.00917776869349661 6.33922111210189e-08 0.00917389078146021
0.0586510263929619 0.00917779676995314 4.90008863955702e-08 0.00917390905860338
0.0596285434995112 0.00917781778184767 3.51343160060261e-08 0.00917392736505963
0.0606060606060606 0.00917783199200352 2.17941194130284e-08 0.00917394566813511
0.06158357771261 0.00917783966380896 8.98094317794071e-09 0.00917396393652806
